index,name,time,rating,item,sentiment,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence
10,꽃피우는시간,2022-12-23,5,식물영양제,긍정,coupang,"[('너튜버', 'Noun'), ('추천', 'Noun'), ('으로', 'Josa'), ('검색', 'Noun'), ('하고', 'Josa'), ('구매', 'Noun'), ('까지', 'Josa'), ('해', 'Noun'), ('보다', 'Verb'), ('저', 'Noun'), ('도', 'Josa'), ('만족하다', 'Adjective')]","['너튜버', '추천', '검색', '구매', '만족']","['보다', '만족하다']","['너튜버', '추천', '검색', '구매', '만족', '보다', '만족하다']","너튜버 추천으로 검색하고 구매까지 해 봤는데,저도 만족해요",너튜버 추천으로 검색하고 구매까지 해 봤는데 저도 만족해요
11,꽃피우는시간,2022-12-23,5,식물영양제,긍정,coupang,"[('식물', 'Noun'), ('키우다', 'Verb'), ('장소', 'Noun'), ('에', 'Josa'), ('햇볕', 'Noun'), ('이', 'Josa'), ('부족하다', 'Adjective'), ('느끼다', 'Verb'), ('신다', 'Verb'), ('추천', 'Noun'), ('드리다', 'Verb')]","['식물', '장소', '햇볕', '부족', '추천']","['키우다', '부족하다', '느끼다', '신다', '드리다']","['식물', '장소', '햇볕', '부족', '추천', '키우다', '부족하다', '느끼다', '신다', '드리다']","식물 키우시는 장소에 햇볕이 부족하다 느끼신다면, 추천드려요",식물 키우시는 장소에 햇볕이 부족하다 느끼신다면 추천드려요
14,꽃피우는시간,2023-01-04,5,식물영양제,긍정,coupang,"[('다육식물', 'Noun'), ('를', 'Noun'), ('건강하다', 'Adjective'), ('키우다', 'Verb'), ('필요하다', 'Adjective'), ('재품', 'Noun'), ('이다', 'Adjective')]","['다육식물', '건강', '필요', '재품']","['건강하다', '키우다', '필요하다', '이다']","['다육식물', '건강', '필요', '재품', '건강하다', '키우다', '필요하다', '이다']",다육이를 건강하게 키우는데 필요한 재품입니다,다육식물를 건강하게 키우는데 필요한 재품입니다
15,꽃피우는시간,2023-01-04,5,식물영양제,긍정,coupang,"[('다육식물', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('건강하다', 'Adjective'), ('같다', 'Adjective'), ('재다', 'Verb'), ('하다', 'Verb')]","['다육식물', '건강', '구매']","['건강하다', '같다', '재다', '하다']","['다육식물', '건강', '구매', '건강하다', '같다', '재다', '하다']",다육이들이 건강해지는것 같아서 재구매합니다,다육식물들이 건강해지는것 같아서 재구매합니다
16,꽃피우는시간,2023-01-04,5,식물영양제,긍정,coupang,"[('가격', 'Noun'), ('이', 'Josa'), ('자꾸', 'Noun'), ('올라서다', 'Verb'), ('부담', 'Noun'), ('이', 'Josa'), ('되다', 'Verb')]","['가격', '부담']","['올라서다', '되다']","['가격', '부담', '올라서다', '되다']",가격이 자꾸 올라서 부담이 되네요,가격이 자꾸 올라서 부담이 되네요
17,꽃피우는시간,2022-01-28,5,식물영양제,긍정,coupang,"[('다육식물', 'Noun'), ('영', 'Modifier'), ('양제', 'Noun'), ('다육식물', 'Noun'), ('요즘', 'Noun'), ('많이', 'Adverb'), ('키우다', 'Verb'), ('저', 'Noun'), ('도', 'Josa'), ('사보다', 'Verb'), ('잎', 'Noun'), ('이', 'Josa'), ('노랗다', 'Adjective'), ('변하다', 'Adjective'), ('힘', 'Noun'), ('이', 'Josa'), ('없다', 'Adjective'), ('ㅠㅠ', 'KoreanParticle')]","['다육식물', '영양', '다육식물', '요즘', '잎', '힘']","['키우다', '사보다', '노랗다', '변하다', '없다']","['다육식물', '영양', '다육식물', '요즘', '잎', '힘', '키우다', '사보다', '노랗다', '변하다', '없다']",다육이영양제 다육이 요즘 많이 키워서 저도 사봤는데 잎이 노랗게 변하고 힘이 없더라고요 ㅠㅠ,다육식물영양제 다육식물 요즘 많이 키워서 저도 사봤는데 잎이 노랗게 변하고 힘이 없더라고요 ㅠㅠ
18,꽃피우는시간,2022-01-28,5,식물영양제,긍정,coupang,"[('제', 'Noun'), ('가', 'Josa'), ('자다', 'Verb'), ('못', 'VerbPrefix'), ('키우다', 'Verb'), ('싶다', 'Verb'), ('꽃', 'Noun'), ('피우다', 'Verb'), ('시간', 'Noun'), ('다육식물', 'Noun'), ('영', 'Modifier'), ('양제', 'Noun'), ('를', 'Josa'), ('사용', 'Noun'), ('한', 'Josa'), ('이후', 'Noun'), ('아이', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('생기', 'Noun'), ('가', 'Josa'), ('넘치다', 'Adjective'), ('ㅎㅎ', 'KoreanParticle')]","['꽃피우는시간', '다육식물', '영양제', '사용', '이후', '아이', '생기', '', '']","['자다', '키우다', '싶다', '피우다', '넘치다']","['꽃피우는시간', '다육식물', '영양제', '사용', '이후', '아이', '생기', '', '', '자다', '키우다', '싶다', '피우다', '넘치다']",제가 잘 못키우나 싶었는데 꽃피우는시간 다육이 영양제를 사용한 이후 아이들이 생기가 넘칩니다 ㅎㅎ,제가 잘 못키우나 싶었는데 꽃피우는시간 다육식물 영양제를 사용한 이후 아이들이 생기가 넘칩니다 ㅎㅎ
19,꽃피우는시간,2022-01-28,5,식물영양제,긍정,coupang,"[('뿌리다', 'Verb'), ('쓰다', 'Verb'), ('타입', 'Noun'), ('이라', 'Josa'), ('편하다', 'Adjective'), ('용량', 'Noun'), ('도', 'Josa'), ('많다', 'Adjective'), ('두고두고', 'Noun'), ('쓸다', 'Verb'), ('수', 'Noun'), ('있다', 'Adjective'), ('같다', 'Adjective')]","['타입', '용량']","['뿌리다', '쓰다', '편하다', '많다', '쓸다', '있다', '같다']","['타입', '용량', '뿌리다', '쓰다', '편하다', '많다', '쓸다', '있다', '같다']",뿌려쓰는 타입이라 편하고 용량도 많아서 두고두고 쓸 수 있을것 같아요,뿌려쓰는 타입이라 편하고 용량도 많아서 두고두고 쓸 수 있을것 같아요
20,꽃피우는시간,2022-01-28,5,식물영양제,긍정,coupang,"[('자다', 'Verb'), ('쓰다', 'Verb')]",[],"['자다', '쓰다']","['자다', '쓰다']",잘 쓰겠습니다,잘 쓰겠습니다
21,꽃피우는시간,2022-01-19,5,식물영양제,긍정,coupang,"[('좋다', 'Adjective'), ('다육식물', 'Noun'), ('를', 'Noun'), ('키우다', 'Verb'), ('시작', 'Noun'), ('하다', 'Verb'), ('우리', 'Noun'), ('애', 'Noun'), ('들', 'Suffix'), ('자다', 'Verb'), ('자르다', 'Verb'), ('좋다', 'Adjective')]","['다육식물', '시작', '애']","['좋다', '키우다', '하다', '자다', '자르다', '좋다']","['다육식물', '시작', '애', '좋다', '키우다', '하다', '자다', '자르다', '좋다']",좋아요. 다육이를 키우기 시작했는데 우리애들 잘 자랐으면 좋겠어요,좋아요 다육식물를 키우기 시작했는데 우리애들 잘 자랐으면 좋겠어요
22,꽃피우는시간,2022-05-13,5,식물영양제,긍정,coupang,"[('자다', 'Verb'), ('받다', 'Verb')]",[],"['자다', '받다']","['자다', '받다']",잘 받았어요,잘 받았어요
23,꽃피우는시간,2022-05-13,5,식물영양제,긍정,coupang,"[('아직', 'Adverb'), ('미사', 'Noun'), ('용이', 'Noun'), ('지만', 'Josa'), ('희다', 'Adjective'), ('석', 'Noun'), ('하', 'Suffix'), ('는', 'Josa'), ('번거롭다', 'Adjective'), ('움', 'Noun'), ('이', 'Josa'), ('없다', 'Adjective'), ('편하다', 'Adjective'), ('같다', 'Adjective')]","['미사용', '희석']","['희다', '번거롭다', '없다', '편하다', '같다']","['미사용', '희석', '희다', '번거롭다', '없다', '편하다', '같다']",아직 미사용이지만 희석하는 번거로움이 없어서 편할것같아요,아직 미사용이지만 희석하는 번거로움이 없어서 편할것같아요
24,꽃피우는시간,2022-05-13,5,식물영양제,긍정,coupang,"[('써다', 'Verb'), ('보고', 'Noun'), ('후기', 'Noun'), ('추가', 'Noun'), ('하다', 'Verb')]","['후기', '추가']","['써다', '하다']","['후기', '추가', '써다', '하다']",써보고 후기 추가할게요,써보고 후기 추가할게요
25,꽃피우는시간,2022-05-13,5,식물영양제,긍정,coupang,"[('일단', 'Noun'), ('은', 'Josa'), ('양도', 'Noun'), ('많다', 'Adjective'), ('저렴하다', 'Adjective')]",['양'],"['많다', '저렴하다']","['양', '많다', '저렴하다']",일단은 양도 많고 저렴해요,일단은 양도 많고 저렴해요
26,꽃피우는시간,2022-02-06,5,식물영양제,긍정,coupang,"[('다육식물', 'Noun'), ('를', 'Noun'), ('키우다', 'Verb'), ('있다', 'Adjective'), ('너무', 'Adverb'), ('물', 'Noun'), ('만', 'Josa'), ('주다', 'Verb'), ('같다', 'Adjective'), ('영', 'Modifier'), ('양제', 'Noun'), ('도', 'Josa'), ('같이', 'Adverb'), ('주', 'Modifier'), ('려고', 'Noun'), ('사다', 'Verb')]","['다육식물', '물', '영양', '제도']","['키우다', '있다', '주다', '같다', '사다']","['다육식물', '물', '영양', '제도', '키우다', '있다', '주다', '같다', '사다']",다육이를 키우고 있는데 너무 물만 주는것 같아영양제도 같이 주려고 샀습니다,다육식물를 키우고 있는데 너무 물만 주는것 같아영양제도 같이 주려고 샀습니다
27,꽃피우는시간,2022-02-06,5,식물영양제,긍정,coupang,"[('다육식물', 'Noun'), ('에', 'Josa'), ('생기', 'Noun'), ('가', 'Josa'), ('돋다', 'Verb'), ('같다', 'Adjective'), ('좋다', 'Adjective'), ('거', 'Noun'), ('같다', 'Adjective')]","['다육식물', '생기']","['돋다', '같다', '좋다', '같다']","['다육식물', '생기', '돋다', '같다', '좋다', '같다']",다육이에 생기가 돋는거 같고 좋은거같습니다,다육식물에 생기가 돋는거 같고 좋은거같습니다
28,꽃피우는시간,2022-02-06,5,식물영양제,긍정,coupang,"[('주', 'Modifier'), ('기적', 'Noun'), ('으로', 'Josa'), ('계속', 'Noun'), ('써주다', 'Verb')]",['주기'],['써주다'],"['주기', '써주다']",주기적으로 계속 써줘야겠어요~~,주기적으로 계속 써줘야겠어요 
29,꽃피우는시간,2022-02-06,5,식물영양제,긍정,coupang,"[('시들시들하다', 'Adjective'), ('녀석', 'Noun'), ('들', 'Suffix'), ('에게', 'Josa'), ('링거', 'Noun'), ('같다', 'Adjective'), ('존재', 'Noun'), ('이다', 'Adjective')]","['링거', '존재']","['시들시들하다', '같다', '이다']","['링거', '존재', '시들시들하다', '같다', '이다']",시들시들한 녀석들에게 링거 같은 존재입니다,시들시들한 녀석들에게 링거 같은 존재입니다
30,꽃피우는시간,2022-05-04,5,식물영양제,긍정,coupang,"[('너무', 'Adverb'), ('좋다', 'Adjective')]",[],['좋다'],['좋다'],너무 좋네요,너무 좋네요
31,꽃피우는시간,2022-05-04,5,식물영양제,긍정,coupang,"[('추천', 'Noun'), ('하다', 'Verb')]",['추천'],['하다'],"['추천', '하다']",추천합니다,추천합니다
32,꽃피우는시간,2022-05-04,5,식물영양제,긍정,coupang,"[('사진', 'Noun'), ('은', 'Josa'), ('6', 'Number'), ('개월', 'Noun'), ('째', 'Suffix'), ('동고동락', 'Noun'), ('한', 'Josa'), ('반려', 'Noun'), ('식물', 'Noun'), ('엑사', 'Noun'), ('컴', 'Noun'), ('이다', 'Adjective'), ('영', 'Modifier'), ('양제', 'Noun'), ('를', 'Josa'), ('뿌리다', 'Verb'), ('반짝반짝', 'Adverb'), ('더', 'Noun'), ('싱그럽다', 'Adjective')]","['사진', '동고동락', '반려식물', '엑사컴', '영양제']","['이다', '뿌리다', '싱그럽다']","['사진', '동고동락', '반려식물', '엑사컴', '영양제', '이다', '뿌리다', '싱그럽다']",사진은 6개월째 동고동락한 반려식물 엑사컴입니다 영양제를 뿌려주니 반짝반짝 더 싱그러워졌어요,사진은 6개월째 동고동락한 반려식물 엑사컴입니다 영양제를 뿌려주니 반짝반짝 더 싱그러워졌어요
33,꽃피우는시간,2022-05-04,5,식물영양제,긍정,coupang,"[('아무래도', 'Adverb'), ('집', 'Noun'), ('안', 'Noun'), ('에서', 'Josa'), ('키우다', 'Verb'), ('보다', 'Verb'), ('햇볕', 'Noun'), ('을', 'Josa'), ('쬐다', 'Verb'), ('시간', 'Noun'), ('도', 'Josa'), ('부족하다', 'Adjective'), ('환기', 'Noun'), ('를', 'Josa'), ('자주', 'Noun'), ('시키다', 'Verb'), ('못', 'VerbPrefix'), ('하다', 'Verb'), ('점', 'Noun'), ('이', 'Josa'), ('항상', 'Noun'), ('마음', 'Noun'), ('에', 'Josa'), ('쓰이다', 'Verb'), ('ㅠㅠ', 'KoreanParticle')]","['집', '안', '햇볕', '시간', '부족', '환기', '점', '마음', '']","['키우다', '보다', '쬐다', '부족하다', '시키다', '하다', '쓰이다']","['집', '안', '햇볕', '시간', '부족', '환기', '점', '마음', '', '키우다', '보다', '쬐다', '부족하다', '시키다', '하다', '쓰이다']",아무래도 집 안에서 키우다보니 햇볕을 쬐어줄 시간도 부족하고 환기를 자주 시켜주지 못하는 점이 항상 마음에 쓰였어요ㅠㅠ,아무래도 집 안에서 키우다보니 햇볕을 쬐어줄 시간도 부족하고 환기를 자주 시켜주지 못하는 점이 항상 마음에 쓰였어요ㅠㅠ
34,꽃피우는시간,2022-05-04,5,식물영양제,긍정,coupang,"[('혹시', 'Noun'), ('나', 'Josa'), ('영양', 'Noun'), ('이', 'Josa'), ('부족하다', 'Adjective'), ('시들다', 'Verb'), ('않다', 'Verb'), ('걱정', 'Noun'), ('하다', 'Verb'), ('중꽃', 'Noun'), ('피우다', 'Verb'), ('시간', 'Noun'), ('에서', 'Josa'), ('나오다', 'Verb'), ('식물', 'Noun'), ('영양', 'Noun'), ('제인', 'Noun'), ('따다', 'Verb'), ('사', 'Noun'), ('로운', 'Josa'), ('햇볕', 'Noun'), ('으로', 'Josa'), ('고민', 'Noun'), ('해결', 'Noun'), ('흙', 'Noun'), ('과', 'Josa'), ('잎', 'Noun'), ('줄기', 'Noun'), ('에', 'Josa'), ('모두', 'Noun'), ('골고루', 'Adverb'), ('뿌리다', 'Verb'), ('햇빛', 'Noun'), ('을', 'Josa'), ('받다', 'Verb'), ('효과', 'Noun'), ('가', 'Josa'), ('나타나다', 'Verb'), ('점', 'Noun'), ('이', 'Josa'), ('제일', 'Noun'), ('마음', 'Noun'), ('에', 'Josa'), ('들다', 'Verb'), ('ㅎㅎ', 'KoreanParticle')]","['영양', '부족', '걱정', '꽃', '피우', '시간', '식물', '영양', '제', '햇볕', '고민', '결흙', '잎', '줄기', '햇빛', '효과', '점', '마음', '요', '']","['부족하다', '시들다', '않다', '하다', '피우다', '나오다', '따다', '뿌리다', '받다', '나타나다', '들다']","['영양', '부족', '걱정', '꽃', '피우', '시간', '식물', '영양', '제', '햇볕', '고민', '결흙', '잎', '줄기', '햇빛', '효과', '점', '마음', '요', '', '부족하다', '시들다', '않다', '하다', '피우다', '나오다', '따다', '뿌리다', '받다', '나타나다', '들다']","혹시나 영양이 부족하거나 시들지 않을까 걱정하던 중꽃피우는 시간에서 나온 식물영양제인 따사로운 햇볕으로 고민해결흙과 잎, 줄기에 모두 골고루 뿌려주면 햇빛을 받은 효과가 나타난다는 점이 제일 마음에들었어요ㅎㅎ",혹시나 영양이 부족하거나 시들지 않을까 걱정하던 중꽃피우는시간에서 나온 식물영양제인 따사로운햇볕으로 고민해결흙과 잎 줄기에 모두 골고루 뿌려주면 햇빛을 받은 효과가 나타난다는 점이 제일 마음에들었어요ㅎㅎ
35,꽃피우는시간,2022-05-04,5,식물영양제,긍정,coupang,"[('식물', 'Noun'), ('에', 'Josa'), ('필요하다', 'Adjective'), ('모든', 'Noun'), ('영양소', 'Noun'), ('가', 'Josa'), ('들다', 'Verb'), ('물', 'Noun'), ('대신', 'Noun'), ('뿌리다', 'Verb'), ('더', 'Noun'), ('튼튼하다', 'Adjective'), ('두껍다', 'Adjective'), ('잎', 'Noun'), ('이', 'Josa'), ('자라나다', 'Verb'), ('하니', 'Noun'), ('너무', 'Adverb'), ('좋다', 'Adjective')]","['식물', '필요', '영양소', '물', '대신', '잎']","['필요하다', '들다', '뿌리다', '튼튼하다', '두껍다', '자라나다', '좋다']","['식물', '필요', '영양소', '물', '대신', '잎', '필요하다', '들다', '뿌리다', '튼튼하다', '두껍다', '자라나다', '좋다']",식물에 필요한 모든 영양소가 들어있어 물 대신 뿌려주면 더 튼튼하고 두꺼운 잎이 자라난다고 하니 너무 좋네요,식물에 필요한 모든 영양소가 들어있어 물 대신 뿌려주면 더 튼튼하고 두꺼운 잎이 자라난다고 하니 너무 좋네요
